url,title,author,book_title,Category,Subject,html_url,text_url,search_text
https://www.gutenberg.org/ebooks/345,Dracula by Bram Stoker,"Stoker, Bram, 1847-1912",Dracula,Text,Whitby (England) -- Fiction,https://www.gutenberg.org/ebooks/345.html.images,https://www.gutenberg.org/ebooks/345.txt.utf-8,"Dracula by Bram Stoker Stoker, Bram, 1847-1912 Whitby (England) -- Fiction"
https://www.gutenberg.org/ebooks/19924,Plain Facts for Old and Young by John Harvey Kellogg,"Kellogg, John Harvey, 1852-1943",Plain Facts for Old and Young,Text,Sexual health,https://www.gutenberg.org/ebooks/19924.html.images,https://www.gutenberg.org/ebooks/19924.txt.utf-8,"Plain Facts for Old and Young by John Harvey Kellogg Kellogg, John Harvey, 1852-1943 Sexual health"
https://www.gutenberg.org/ebooks/97,Flatland: A Romance of Many Dimensions by Edwin Abbott Abbott,"Abbott, Edwin Abbott, 1838-1926",Flatland: A Romance of Many Dimensions,Text,Fourth dimension,https://www.gutenberg.org/ebooks/97.html.images,https://www.gutenberg.org/ebooks/97.txt.utf-8,"Flatland: A Romance of Many Dimensions by Edwin Abbott Abbott Abbott, Edwin Abbott, 1838-1926 Fourth dimension"
https://www.gutenberg.org/ebooks/20001,"The English Spy: An Original Work Characteristic, Satirical, And Humorous.","Westmacott, C. M. (Charles Molloy), 1788?-1868","The English Spy: An Original Work Characteristic, Satirical, And Humorous.Comprising Scenes And Sketches In Every Rank Of Society, Being Portraits Drawn From The Life",Text,University of Oxford -- Anecdotes,https://www.gutenberg.org/ebooks/20001.html.images,https://www.gutenberg.org/ebooks/20001.txt.utf-8,"The English Spy: An Original Work Characteristic, Satirical, And Humorous. Westmacott, C. M. (Charles Molloy), 1788?-1868 University of Oxford -- Anecdotes"
https://www.gutenberg.org/ebooks/10554,"Right Ho, Jeeves by P. G. Wodehouse","Wodehouse, P. G. (Pelham Grenville), 1881-1975","Right Ho, Jeeves",Text,Valets -- Fiction,https://www.gutenberg.org/ebooks/10554.html.images,https://www.gutenberg.org/ebooks/10554.txt.utf-8,"Right Ho, Jeeves by P. G. Wodehouse Wodehouse, P. G. (Pelham Grenville), 1881-1975 Valets -- Fiction"
https://www.gutenberg.org/ebooks/63577,Love Potions Through the Ages: A Study of Amatory Devices and Mores by Wedeck,"Wedeck, Harry E., 1894-1996",Love Potions Through the Ages: A Study of Amatory Devices and Mores,Text,Aphrodisiacs -- History,https://www.gutenberg.org/ebooks/63577.html.images,https://www.gutenberg.org/ebooks/63577.txt.utf-8,"Love Potions Through the Ages: A Study of Amatory Devices and Mores by Wedeck Wedeck, Harry E., 1894-1996 Aphrodisiacs -- History"
https://www.gutenberg.org/ebooks/12116,Struwwelpeter: Merry Stories and Funny Pictures by Heinrich Hoffmann,"Hoffmann, Heinrich, 1809-1894",Struwwelpeter: Merry Stories and Funny Pictures,Text,"Children's poetry, German -- Translations into English",https://www.gutenberg.org/ebooks/12116.html.images,https://www.gutenberg.org/ebooks/12116.txt.utf-8,"Struwwelpeter: Merry Stories and Funny Pictures by Heinrich Hoffmann Hoffmann, Heinrich, 1809-1894 Children's poetry, German -- Translations into English"
https://www.gutenberg.org/ebooks/60825,"The Convent School; Or, Early Experiences of a Young Flagellant by Coote","Coote, Rosa Belinda","The Convent School; Or, Early Experiences of a Young Flagellant",Text,Pornography,https://www.gutenberg.org/ebooks/60825.html.images,https://www.gutenberg.org/ebooks/60825.txt.utf-8,"The Convent School; Or, Early Experiences of a Young Flagellant by Coote Coote, Rosa Belinda Pornography"
https://www.gutenberg.org/ebooks/28522,Laura Middleton; Her Brother and her Lover by Anonymous,Anonymous,Laura Middleton; Her Brother and her Lover,Text,Erotic fiction,https://www.gutenberg.org/ebooks/28522.html.images,https://www.gutenberg.org/ebooks/28522.txt.utf-8,Laura Middleton; Her Brother and her Lover by Anonymous Anonymous Erotic fiction
https://www.gutenberg.org/ebooks/73,The Red Badge of Courage: An Episode of the American Civil War by Stephen Crane,"Crane, Stephen, 1871-1900",The Red Badge of Courage: An Episode of the American Civil War,Text,"Chancellorsville, Battle of, Chancellorsville, Va., 1863 -- Fiction",https://www.gutenberg.org/ebooks/73.html.images,https://www.gutenberg.org/ebooks/73.txt.utf-8,"The Red Badge of Courage: An Episode of the American Civil War by Stephen Crane Crane, Stephen, 1871-1900 Chancellorsville, Battle of, Chancellorsville, Va., 1863 -- Fiction"
https://www.gutenberg.org/ebooks/4517,Ethan Frome by Edith Wharton,"Wharton, Edith, 1862-1937",Ethan Frome,Text,Rural poor -- Fiction,https://www.gutenberg.org/ebooks/4517.html.images,https://www.gutenberg.org/ebooks/4517.txt.utf-8,"Ethan Frome by Edith Wharton Wharton, Edith, 1862-1937 Rural poor -- Fiction"
https://www.gutenberg.org/ebooks/8578,The Grand Inquisitor by Fyodor Dostoyevsky,"Dostoyevsky, Fyodor, 1821-1881",The Grand Inquisitor,Text,Christian fiction,https://www.gutenberg.org/ebooks/8578.html.images,https://www.gutenberg.org/ebooks/8578.txt.utf-8,"The Grand Inquisitor by Fyodor Dostoyevsky Dostoyevsky, Fyodor, 1821-1881 Christian fiction"
https://www.gutenberg.org/ebooks/36034,White Nights and Other Stories by Fyodor Dostoyevsky,"Dostoyevsky, Fyodor, 1821-1881","White Nights and Other StoriesThe Novels of Fyodor Dostoevsky, Volume X",Text,"Dostoyevsky, Fyodor, 1821-1881 -- Translations into English",https://www.gutenberg.org/ebooks/36034.html.images,https://www.gutenberg.org/ebooks/36034.txt.utf-8,"White Nights and Other Stories by Fyodor Dostoyevsky Dostoyevsky, Fyodor, 1821-1881 Dostoyevsky, Fyodor, 1821-1881 -- Translations into English"
https://www.gutenberg.org/ebooks/22544,A World is Born by Leigh Brackett,"Brackett, Leigh, 1915-1978",A World is Born,Text,Science fiction,https://www.gutenberg.org/ebooks/22544.html.images,https://www.gutenberg.org/ebooks/22544.txt.utf-8,"A World is Born by Leigh Brackett Brackett, Leigh, 1915-1978 Science fiction"
https://www.gutenberg.org/ebooks/2300,"The Descent of Man, and Selection in Relation to Sex by Charles Darwin","Darwin, Charles, 1809-1882","The Descent of Man, and Selection in Relation to Sex",Text,Sex differences,https://www.gutenberg.org/ebooks/2300.html.images,https://www.gutenberg.org/ebooks/2300.txt.utf-8,"The Descent of Man, and Selection in Relation to Sex by Charles Darwin Darwin, Charles, 1809-1882 Sex differences"
https://www.gutenberg.org/ebooks/1661,The Adventures of Sherlock Holmes by Arthur Conan Doyle,"Doyle, Arthur Conan, 1859-1930",The Adventures of Sherlock Holmes,Text,"Detective and mystery stories, English",https://www.gutenberg.org/ebooks/1661.html.images,https://www.gutenberg.org/ebooks/1661.txt.utf-8,"The Adventures of Sherlock Holmes by Arthur Conan Doyle Doyle, Arthur Conan, 1859-1930 Detective and mystery stories, English"
https://www.gutenberg.org/ebooks/29019,All cats are gray by Andre Norton,"Norton, Andre, 1912-2005",All cats are gray,Text,Short stories,https://www.gutenberg.org/ebooks/29019.html.images,https://www.gutenberg.org/ebooks/29019.txt.utf-8,"All cats are gray by Andre Norton Norton, Andre, 1912-2005 Short stories"
https://www.gutenberg.org/ebooks/6761,The Adventures of Ferdinand Count Fathom — Complete by T. Smollett,"Smollett, T. (Tobias), 1721-1771",The Adventures of Ferdinand Count Fathom — Complete,Text,Adventure stories,https://www.gutenberg.org/ebooks/6761.html.images,https://www.gutenberg.org/ebooks/6761.txt.utf-8,"The Adventures of Ferdinand Count Fathom — Complete by T. Smollett Smollett, T. (Tobias), 1721-1771 Adventure stories"
https://www.gutenberg.org/ebooks/236,The Jungle Book by Rudyard Kipling,"Kipling, Rudyard, 1865-1936",The Jungle Book,Text,India -- History -- 19th century -- Fiction,https://www.gutenberg.org/ebooks/236.html.images,https://www.gutenberg.org/ebooks/236.txt.utf-8,"The Jungle Book by Rudyard Kipling Kipling, Rudyard, 1865-1936 India -- History -- 19th century -- Fiction"
https://www.gutenberg.org/ebooks/1400,Great Expectations by Charles Dickens,"Dickens, Charles, 1812-1870",Great Expectations,Text,Benefactors -- Fiction,https://www.gutenberg.org/ebooks/1400.html.images,https://www.gutenberg.org/ebooks/1400.txt.utf-8,"Great Expectations by Charles Dickens Dickens, Charles, 1812-1870 Benefactors -- Fiction"
https://www.gutenberg.org/ebooks/19651,Key Out of Time by Andre Norton,"Norton, Andre, 1912-2005",Key Out of Time,Text,"Ashe, Gordon (Fictitious character) -- Fiction",https://www.gutenberg.org/ebooks/19651.html.images,https://www.gutenberg.org/ebooks/19651.txt.utf-8,"Key Out of Time by Andre Norton Norton, Andre, 1912-2005 Ashe, Gordon (Fictitious character) -- Fiction"
https://www.gutenberg.org/ebooks/23731,A Martian Odyssey by Stanley G. Weinbaum,"Weinbaum, Stanley G. (Stanley Grauman), 1902-1935",A Martian Odyssey,Text,Mars (Planet) -- Fiction,https://www.gutenberg.org/ebooks/23731.html.images,https://www.gutenberg.org/ebooks/23731.txt.utf-8,"A Martian Odyssey by Stanley G. Weinbaum Weinbaum, Stanley G. (Stanley Grauman), 1902-1935 Mars (Planet) -- Fiction"
https://www.gutenberg.org/ebooks/52059,Anthologica Rarissima: The Way of a Virgin by L. C. Brovan,,"Anthologica Rarissima: The Way of a VirginBeing excerpts from rare, curious and diverting books",Text,Sex customs -- Fiction,https://www.gutenberg.org/ebooks/52059.html.images,https://www.gutenberg.org/ebooks/52059.txt.utf-8,Anthologica Rarissima: The Way of a Virgin by L. C. Brovan Sex customs -- Fiction
https://www.gutenberg.org/ebooks/5197,My Life — Volume 1 by Richard Wagner,"Wagner, Richard, 1813-1883",My Life — Volume 1,Text,Composers -- Germany -- Biography,https://www.gutenberg.org/ebooks/5197.html.images,https://www.gutenberg.org/ebooks/5197.txt.utf-8,"My Life — Volume 1 by Richard Wagner Wagner, Richard, 1813-1883 Composers -- Germany -- Biography"
https://www.gutenberg.org/ebooks/1429,"The Garden Party, and Other Stories by Katherine Mansfield","Mansfield, Katherine, 1888-1923","The Garden Party, and Other Stories",Text,New Zealand -- Social life and customs -- Fiction,https://www.gutenberg.org/ebooks/1429.html.images,https://www.gutenberg.org/ebooks/1429.txt.utf-8,"The Garden Party, and Other Stories by Katherine Mansfield Mansfield, Katherine, 1888-1923 New Zealand -- Social life and customs -- Fiction"
https://www.gutenberg.org/ebooks/1079,"The Life and Opinions of Tristram Shandy, Gentleman by Laurence Sterne","Sterne, Laurence, 1713-1768","The Life and Opinions of Tristram Shandy, Gentleman",Text,Fetus -- Fiction,https://www.gutenberg.org/ebooks/1079.html.images,https://www.gutenberg.org/ebooks/1079.txt.utf-8,"The Life and Opinions of Tristram Shandy, Gentleman by Laurence Sterne Sterne, Laurence, 1713-1768 Fetus -- Fiction"
https://www.gutenberg.org/ebooks/31552,Novo dicionário da língua portuguesa by Cândido de Figueiredo,"Figueiredo, Cândido de, 1846-1925",Novo dicionário da língua portuguesa,Text,Portuguese language -- Dictionaries,https://www.gutenberg.org/ebooks/31552.html.images,https://www.gutenberg.org/ebooks/31552.txt.utf-8,"Novo dicionário da língua portuguesa by Cândido de Figueiredo Figueiredo, Cândido de, 1846-1925 Portuguese language -- Dictionaries"
https://www.gutenberg.org/ebooks/29827,"The Life and Amours of the Beautiful, Gay and Dashing Kate Percival by Percival","Percival, Kate","The Life and Amours of the Beautiful, Gay and Dashing Kate PercivalThe Belle of the Delaware",Text,"Erotic literature, American",https://www.gutenberg.org/ebooks/29827.html.images,https://www.gutenberg.org/ebooks/29827.txt.utf-8,"The Life and Amours of the Beautiful, Gay and Dashing Kate Percival by Percival Percival, Kate Erotic literature, American"
https://www.gutenberg.org/ebooks/30869,Thin Edge by Randall Garrett,"Garrett, Randall, 1927-1987",Thin Edge,Text,Science fiction,https://www.gutenberg.org/ebooks/30869.html.images,https://www.gutenberg.org/ebooks/30869.txt.utf-8,"Thin Edge by Randall Garrett Garrett, Randall, 1927-1987 Science fiction"
https://www.gutenberg.org/ebooks/29789,Poppa Needs Shorts by Walt Richmond and Leigh Richmond,"Richmond, Leigh, 1911-1995",Poppa Needs Shorts,Text,Electricity -- Fiction,https://www.gutenberg.org/ebooks/29789.html.images,https://www.gutenberg.org/ebooks/29789.txt.utf-8,"Poppa Needs Shorts by Walt Richmond and Leigh Richmond Richmond, Leigh, 1911-1995 Electricity -- Fiction"
https://www.gutenberg.org/ebooks/1260,Jane Eyre: An Autobiography by Charlotte Brontë,"Brontë, Charlotte, 1816-1855",Jane Eyre: An Autobiography,Text,Bildungsromans,https://www.gutenberg.org/ebooks/1260.html.images,https://www.gutenberg.org/ebooks/1260.txt.utf-8,"Jane Eyre: An Autobiography by Charlotte Brontë Brontë, Charlotte, 1816-1855 Bildungsromans"
https://www.gutenberg.org/ebooks/23379,Old Mr. Wiley by Greye La Spina,"La Spina, Greye, 1880-1969",Old Mr. Wiley,Text,Ghost stories,https://www.gutenberg.org/ebooks/23379.html.images,https://www.gutenberg.org/ebooks/23379.txt.utf-8,"Old Mr. Wiley by Greye La Spina La Spina, Greye, 1880-1969 Ghost stories"
https://www.gutenberg.org/ebooks/1023,Bleak House by Charles Dickens,"Dickens, Charles, 1812-1870",Bleak House,Text,Legal stories,https://www.gutenberg.org/ebooks/1023.html.images,https://www.gutenberg.org/ebooks/1023.txt.utf-8,"Bleak House by Charles Dickens Dickens, Charles, 1812-1870 Legal stories"
https://www.gutenberg.org/ebooks/66073,Death in Venice by Thomas Mann,"Mann, Thomas, 1875-1955",Death in Venice,Text,Middle age -- Fiction,https://www.gutenberg.org/ebooks/66073.html.images,https://www.gutenberg.org/ebooks/66073.txt.utf-8,"Death in Venice by Thomas Mann Mann, Thomas, 1875-1955 Middle age -- Fiction"
https://www.gutenberg.org/ebooks/5230,The Invisible Man: A Grotesque Romance by H. G. Wells,"Wells, H. G. (Herbert George), 1866-1946",The Invisible Man: A Grotesque Romance,Text,Mentally ill -- Fiction,https://www.gutenberg.org/ebooks/5230.html.images,https://www.gutenberg.org/ebooks/5230.txt.utf-8,"The Invisible Man: A Grotesque Romance by H. G. Wells Wells, H. G. (Herbert George), 1866-1946 Mentally ill -- Fiction"
https://www.gutenberg.org/ebooks/1353,Off on a Comet! a Journey through Planetary Space by Jules Verne,"Verne, Jules, 1828-1905",Off on a Comet! a Journey through Planetary Space,Text,Interplanetary voyages -- Fiction,https://www.gutenberg.org/ebooks/1353.html.images,https://www.gutenberg.org/ebooks/1353.txt.utf-8,"Off on a Comet! a Journey through Planetary Space by Jules Verne Verne, Jules, 1828-1905 Interplanetary voyages -- Fiction"
https://www.gutenberg.org/ebooks/1156,Babbitt by Sinclair Lewis,"Lewis, Sinclair, 1885-1951",Babbitt,Text,Conformity -- Fiction,https://www.gutenberg.org/ebooks/1156.html.images,https://www.gutenberg.org/ebooks/1156.txt.utf-8,"Babbitt by Sinclair Lewis Lewis, Sinclair, 1885-1951 Conformity -- Fiction"
https://www.gutenberg.org/ebooks/2650,Du côté de chez Swann by Marcel Proust,"Proust, Marcel, 1871-1922",Du côté de chez Swann,Text,France -- Social life and customs -- 19th century -- Fiction,https://www.gutenberg.org/ebooks/2650.html.images,https://www.gutenberg.org/ebooks/2650.txt.utf-8,"Du côté de chez Swann by Marcel Proust Proust, Marcel, 1871-1922 France -- Social life and customs -- 19th century -- Fiction"
https://www.gutenberg.org/ebooks/26743,The Putnam Tradition by Sonya Dorman,"Dorman, Sonya, 1924-2005",The Putnam Tradition,Text,Psychic ability -- Fiction,https://www.gutenberg.org/ebooks/26743.html.images,https://www.gutenberg.org/ebooks/26743.txt.utf-8,"The Putnam Tradition by Sonya Dorman Dorman, Sonya, 1924-2005 Psychic ability -- Fiction"
https://www.gutenberg.org/ebooks/3328,Man and Superman: A Comedy and a Philosophy by Bernard Shaw,"Shaw, Bernard, 1856-1950",Man and Superman: A Comedy and a Philosophy,Text,English drama,https://www.gutenberg.org/ebooks/3328.html.images,https://www.gutenberg.org/ebooks/3328.txt.utf-8,"Man and Superman: A Comedy and a Philosophy by Bernard Shaw Shaw, Bernard, 1856-1950 English drama"
https://www.gutenberg.org/ebooks/23639,Plutarch's Morals by Plutarch,"Plutarch, 46-120?",Plutarch's Morals,Text,Ethics -- Early works to 1800,https://www.gutenberg.org/ebooks/23639.html.images,https://www.gutenberg.org/ebooks/23639.txt.utf-8,"Plutarch's Morals by Plutarch Plutarch, 46-120? Ethics -- Early works to 1800"
https://www.gutenberg.org/ebooks/17157,Gulliver's Travels into Several Remote Regions of the World by Jonathan Swift,"Swift, Jonathan, 1667-1745",Gulliver's Travels into Several Remote Regions of the World,Text,"Voyages, Imaginary -- Early works to 1800",https://www.gutenberg.org/ebooks/17157.html.images,https://www.gutenberg.org/ebooks/17157.txt.utf-8,"Gulliver's Travels into Several Remote Regions of the World by Jonathan Swift Swift, Jonathan, 1667-1745 Voyages, Imaginary -- Early works to 1800"
https://www.gutenberg.org/ebooks/9830,The Beautiful and Damned by F. Scott Fitzgerald,"Fitzgerald, F. Scott (Francis Scott), 1896-1940",The Beautiful and Damned,Text,Socialites -- Fiction,https://www.gutenberg.org/ebooks/9830.html.images,https://www.gutenberg.org/ebooks/9830.txt.utf-8,"The Beautiful and Damned by F. Scott Fitzgerald Fitzgerald, F. Scott (Francis Scott), 1896-1940 Socialites -- Fiction"
https://www.gutenberg.org/ebooks/28617,Astounding Stories of Super-Science February 1930 by Various,Various,Astounding Stories of Super-Science February 1930,Text,"Science fiction, American -- Periodicals",https://www.gutenberg.org/ebooks/28617.html.images,https://www.gutenberg.org/ebooks/28617.txt.utf-8,"Astounding Stories of Super-Science February 1930 by Various Various Science fiction, American -- Periodicals"
https://www.gutenberg.org/ebooks/37134,The Elements of Style by William Strunk,"Strunk, William, 1869-1946",The Elements of Style,Text,Report writing,https://www.gutenberg.org/ebooks/37134.html.images,https://www.gutenberg.org/ebooks/37134.txt.utf-8,"The Elements of Style by William Strunk Strunk, William, 1869-1946 Report writing"
https://www.gutenberg.org/ebooks/41873,"The History of Prostitution: Its Extent, Causes, and Effects throughout the…","Sanger, William W., 1819-1872","The History of Prostitution: Its Extent, Causes, and Effects throughout the World",Text,Prostitution,https://www.gutenberg.org/ebooks/41873.html.images,https://www.gutenberg.org/ebooks/41873.txt.utf-8,"The History of Prostitution: Its Extent, Causes, and Effects throughout the… Sanger, William W., 1819-1872 Prostitution"
https://www.gutenberg.org/ebooks/19591,De Decamerone van Boccaccio by Giovanni Boccaccio,"Boccaccio, Giovanni, 1313-1375",De Decamerone van Boccaccio,Text,Frame-stories,https://www.gutenberg.org/ebooks/19591.html.images,https://www.gutenberg.org/ebooks/19591.txt.utf-8,"De Decamerone van Boccaccio by Giovanni Boccaccio Boccaccio, Giovanni, 1313-1375 Frame-stories"
https://www.gutenberg.org/ebooks/28556,"History of Woman Suffrage, Volume III by Stanton, Anthony, and Gage",,"History of Woman Suffrage, Volume III",Text,Women's rights -- History,https://www.gutenberg.org/ebooks/28556.html.images,https://www.gutenberg.org/ebooks/28556.txt.utf-8,"History of Woman Suffrage, Volume III by Stanton, Anthony, and Gage Women's rights -- History"
https://www.gutenberg.org/ebooks/3186,"The Mysterious Stranger, and Other Stories by Mark Twain","Twain, Mark, 1835-1910","The Mysterious Stranger, and Other Stories",Text,United States -- Social life and customs -- 19th century -- Fiction,https://www.gutenberg.org/ebooks/3186.html.images,https://www.gutenberg.org/ebooks/3186.txt.utf-8,"The Mysterious Stranger, and Other Stories by Mark Twain Twain, Mark, 1835-1910 United States -- Social life and customs -- 19th century -- Fiction"
https://www.gutenberg.org/ebooks/47,Anne of Avonlea by L. M. Montgomery,"Montgomery, L. M. (Lucy Maud), 1874-1942",Anne of Avonlea,Text,"Shirley, Anne (Fictitious character) -- Fiction",https://www.gutenberg.org/ebooks/47.html.images,https://www.gutenberg.org/ebooks/47.txt.utf-8,"Anne of Avonlea by L. M. Montgomery Montgomery, L. M. (Lucy Maud), 1874-1942 Shirley, Anne (Fictitious character) -- Fiction"
https://www.gutenberg.org/ebooks/1524,"Hamlet, Prince of Denmark by William Shakespeare","Shakespeare, William, 1564-1616","Hamlet, Prince of Denmark",Text,Denmark -- Drama,https://www.gutenberg.org/ebooks/1524.html.images,https://www.gutenberg.org/ebooks/1524.txt.utf-8,"Hamlet, Prince of Denmark by William Shakespeare Shakespeare, William, 1564-1616 Denmark -- Drama"
https://www.gutenberg.org/ebooks/30434,Occasion ... for Disaster by Randall Garrett and Laurence M. Janifer,"Janifer, Laurence M., 1933-2002",Occasion ... for Disaster,Text,Psychic ability -- Fiction,https://www.gutenberg.org/ebooks/30434.html.images,https://www.gutenberg.org/ebooks/30434.txt.utf-8,"Occasion ... for Disaster by Randall Garrett and Laurence M. Janifer Janifer, Laurence M., 1933-2002 Psychic ability -- Fiction"
https://www.gutenberg.org/ebooks/54984,"A serious proposal to the Ladies, for the advancement of their true and…","Astell, Mary, 1666-1731","A serious proposal to the Ladies, for the advancement of their true and greatest interest (In Two Parts)",Text,Women's rights -- Great Britain -- History -- 18th century -- Sources,https://www.gutenberg.org/ebooks/54984.html.images,https://www.gutenberg.org/ebooks/54984.txt.utf-8,"A serious proposal to the Ladies, for the advancement of their true and… Astell, Mary, 1666-1731 Women's rights -- Great Britain -- History -- 18th century -- Sources"
https://www.gutenberg.org/ebooks/31284,Josefine Mutzenbacher by Felix Salten,"Salten, Felix, 1869-1945",Josefine Mutzenbacheroder Die Geschichte einer Wienerischen Dirne von ihr selbst erzählt,Text,Austrian fiction,https://www.gutenberg.org/ebooks/31284.html.images,https://www.gutenberg.org/ebooks/31284.txt.utf-8,"Josefine Mutzenbacher by Felix Salten Salten, Felix, 1869-1945 Austrian fiction"
https://www.gutenberg.org/ebooks/54279,"A history of the Peninsular War, Vol. 2, Jan.-Sep. 1809 :  From the battle of…","Oman, Charles, 1860-1946","A history of the Peninsular War, Vol. 2, Jan.-Sep. 1809 :  From the battle of Corunna to the end of the Talavera campaign",Text,"Peninsular War, 1807-1814",https://www.gutenberg.org/ebooks/54279.html.images,https://www.gutenberg.org/ebooks/54279.txt.utf-8,"A history of the Peninsular War, Vol. 2, Jan.-Sep. 1809 :  From the battle of… Oman, Charles, 1860-1946 Peninsular War, 1807-1814"
https://www.gutenberg.org/ebooks/63274,"The sexual life of woman in its physiological, pathological and hygienic…","Kisch, E. Heinrich (Enoch Heinrich), 1841-1918","The sexual life of woman in its physiological, pathological and hygienic aspects",Text,Gynecology,https://www.gutenberg.org/ebooks/63274.html.images,https://www.gutenberg.org/ebooks/63274.txt.utf-8,"The sexual life of woman in its physiological, pathological and hygienic… Kisch, E. Heinrich (Enoch Heinrich), 1841-1918 Gynecology"
https://www.gutenberg.org/ebooks/23692,"South Africa and the Transvaal War, Vol. 1 (of 8) by Louis Creswicke","Creswicke, Louis","South Africa and the Transvaal War, Vol. 1 (of 8)From the Foundation of Cape Colony to the Boer Ultimatum of 9th Oct. 1899",Text,Transvaal (South Africa) -- History,https://www.gutenberg.org/ebooks/23692.html.images,https://www.gutenberg.org/ebooks/23692.txt.utf-8,"South Africa and the Transvaal War, Vol. 1 (of 8) by Louis Creswicke Creswicke, Louis Transvaal (South Africa) -- History"
https://www.gutenberg.org/ebooks/8492,The King in Yellow by Robert W. Chambers,"Chambers, Robert W. (Robert William), 1865-1933",The King in Yellow,Text,United States -- Social life and customs -- 19th century -- Fiction,https://www.gutenberg.org/ebooks/8492.html.images,https://www.gutenberg.org/ebooks/8492.txt.utf-8,"The King in Yellow by Robert W. Chambers Chambers, Robert W. (Robert William), 1865-1933 United States -- Social life and customs -- 19th century -- Fiction"
https://www.gutenberg.org/ebooks/623,"The Battle of the Books, and other Short Pieces by Jonathan Swift","Swift, Jonathan, 1667-1745","The Battle of the Books, and other Short Pieces",Text,"Ancients and moderns, Quarrel of",https://www.gutenberg.org/ebooks/623.html.images,https://www.gutenberg.org/ebooks/623.txt.utf-8,"The Battle of the Books, and other Short Pieces by Jonathan Swift Swift, Jonathan, 1667-1745 Ancients and moderns, Quarrel of"
https://www.gutenberg.org/ebooks/1200,Gargantua and Pantagruel by François Rabelais,"Rabelais, François, 1490?-1553?",Gargantua and Pantagruel,Text,Gargantua (Legendary character) -- Fiction,https://www.gutenberg.org/ebooks/1200.html.images,https://www.gutenberg.org/ebooks/1200.txt.utf-8,"Gargantua and Pantagruel by François Rabelais Rabelais, François, 1490?-1553? Gargantua (Legendary character) -- Fiction"
https://www.gutenberg.org/ebooks/19942,Candide by Voltaire,"Voltaire, 1694-1778",Candide,Text,Optimism -- Fiction,https://www.gutenberg.org/ebooks/19942.html.images,https://www.gutenberg.org/ebooks/19942.txt.utf-8,"Candide by Voltaire Voltaire, 1694-1778 Optimism -- Fiction"
https://www.gutenberg.org/ebooks/62291,"A history of the Peninsular War, Vol. 5, Oct. 1811-Aug. 31, 1812 :  Valencia,…","Oman, Charles, 1860-1946","A history of the Peninsular War, Vol. 5, Oct. 1811-Aug. 31, 1812 :  Valencia, Ciudad Rodrigo, Badajoz, Salamanca, Madrid",Text,"Peninsular War, 1807-1814",https://www.gutenberg.org/ebooks/62291.html.images,https://www.gutenberg.org/ebooks/62291.txt.utf-8,"A history of the Peninsular War, Vol. 5, Oct. 1811-Aug. 31, 1812 :  Valencia,… Oman, Charles, 1860-1946 Peninsular War, 1807-1814"
https://www.gutenberg.org/ebooks/61221,A passage to India by E. M. Forster,"Forster, E. M. (Edward Morgan), 1879-1970",A passage to India,Text,India -- Social conditions -- 20th century -- Fiction,https://www.gutenberg.org/ebooks/61221.html.images,https://www.gutenberg.org/ebooks/61221.txt.utf-8,"A passage to India by E. M. Forster Forster, E. M. (Edward Morgan), 1879-1970 India -- Social conditions -- 20th century -- Fiction"
https://www.gutenberg.org/ebooks/2680,Meditations by Emperor of Rome Marcus Aurelius,"Marcus Aurelius, Emperor of Rome, 121-180",Meditations,Text,Life,https://www.gutenberg.org/ebooks/2680.html.images,https://www.gutenberg.org/ebooks/2680.txt.utf-8,"Meditations by Emperor of Rome Marcus Aurelius Marcus Aurelius, Emperor of Rome, 121-180 Life"
https://www.gutenberg.org/ebooks/421,Kidnapped by Robert Louis Stevenson,"Stevenson, Robert Louis, 1850-1894",Kidnapped,Text,Kidnapping -- Fiction,https://www.gutenberg.org/ebooks/421.html.images,https://www.gutenberg.org/ebooks/421.txt.utf-8,"Kidnapped by Robert Louis Stevenson Stevenson, Robert Louis, 1850-1894 Kidnapping -- Fiction"
https://www.gutenberg.org/ebooks/15015,Sex and Society: Studies in the Social Psychology of Sex by William Isaac Thomas,"Thomas, William Isaac, 1863-1947",Sex and Society: Studies in the Social Psychology of Sex,Text,Sex,https://www.gutenberg.org/ebooks/15015.html.images,https://www.gutenberg.org/ebooks/15015.txt.utf-8,"Sex and Society: Studies in the Social Psychology of Sex by William Isaac Thomas Thomas, William Isaac, 1863-1947 Sex"
https://www.gutenberg.org/ebooks/1059,The World Set Free by H. G. Wells,"Wells, H. G. (Herbert George), 1866-1946",The World Set Free,Text,Nuclear warfare -- Fiction,https://www.gutenberg.org/ebooks/1059.html.images,https://www.gutenberg.org/ebooks/1059.txt.utf-8,"The World Set Free by H. G. Wells Wells, H. G. (Herbert George), 1866-1946 Nuclear warfare -- Fiction"
https://www.gutenberg.org/ebooks/29870,"The History of Woman Suffrage, Volume IV by Ida Husted Harper and Susan B. Anthony",,"The History of Woman Suffrage, Volume IV",Text,Women's rights -- History,https://www.gutenberg.org/ebooks/29870.html.images,https://www.gutenberg.org/ebooks/29870.txt.utf-8,"The History of Woman Suffrage, Volume IV by Ida Husted Harper and Susan B. Anthony Women's rights -- History"
